TRBSVU_INSTANCE_TSV_V1
SEEDS	5917685194815231660	-500297726155815697	-3271789521897289507	-4911819713871799928	-1297421185478435554
SAMPLE	OOS	27	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	57.45066317171289,24.43926606287802,45.54240719104499,10.66809174158563,151.10951273544492,149.83034203876412,11.96527790927464,146.90879298006766,261.1977530357805,12.124610418667283,54.169004542886064,13.469934290793223,54.42440827791278,253.6350699594119,17.633920562580066,90.0271429024337,88.75387924183565,25.801829468332336,62.0641981400334,213.24040782173734
SAMPLE	OOS	28	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	43.21546774410717,17.699177795748174,45.2191422930116,10.465295799932202,149.69086757232833,137.81294975329013,12.575129657614628,96.49176174705653,158.08768670659785,15.174995826105155,69.0771999397175,19.544680054450026,63.540093159794765,228.50756377014767,10.436461016171215,75.22361303388382,73.32491873816163,20.142445527966554,75.58472630241295,231.60992869543162
SAMPLE	OOS	29	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	34.71559379870728,19.91968357580904,40.56537490172593,13.530536486981758,141.49062996984713,103.79004352046582,7.773350450494166,124.76133492485474,248.64251576351552,12.478097978845797,69.40130329387928,10.273056534306134,57.746909699997246,199.085101029154,14.63819677224243,80.78799819432332,57.89530439527646,19.00856462227313,90.0138757247373,199.03120308370342
SAMPLE	OOS	30	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	90.27984601746103,18.809913574080753,47.12511089695608,10.576233588752853,117.25945574611225,102.63429520298641,9.476654847742017,120.00387447703264,180.58781120249074,12.96307722421755,49.84686242174187,17.227474961488454,37.089105681491716,206.27636042388843,14.736436467356146,46.59956997171978,63.77618846493666,17.45183914025824,44.32416156025828,248.4940054163763
SAMPLE	OOS	31	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	53.492328528750896,17.64826572693901,34.00920858434846,10.19538189078733,138.4360145373317,155.71081428947164,12.84636282149056,133.03110563923528,138.31620055151703,11.500898443062164,97.38309274110493,13.510091613098577,57.257549517267215,211.7976150417303,11.958706018404134,96.65362445319985,66.88178693699439,15.076900407021128,75.46105159794767,277.8284747934112
SAMPLE	OOS	32	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	55.72512304003132,14.39444160533257,46.250533470741004,9.852742183049621,79.82328839224152,119.77471874242228,8.767688205378505,153.68978864058107,97.92503225309622,10.657342155465066,57.22921578925787,24.83377556319797,58.945057063619764,175.24018623012003,10.168053714168064,43.32683958813576,66.0490535851033,24.809215930586067,92.8583715222088,203.98145557041695
SAMPLE	OOS	33	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	78.30481314361786,19.178424186221907,47.45193508488832,10.34692923101574,129.98954772438913,156.22994726031374,11.373757065075207,194.03692582485382,178.6917077464518,12.814146770592648,68.67140141543933,16.643420102243002,64.15923050995532,235.5445890905751,13.584202303421812,110.67618857576512,94.32222241218186,14.391791119335325,115.59285879109936,323.6421081195228
SAMPLE	OOS	34	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	62.854068939133334,16.322626214057305,41.47643379286548,10.792906655174972,117.99187086639837,113.14441844679159,9.643916920376435,244.91585947244022,149.88601141561875,9.451219785762389,68.31616684220242,12.55041308969312,52.66117220268897,217.36896818724583,13.29961302798033,68.82528543185288,66.79811755098744,19.99003532298247,79.29149456032681,214.6234521858566
SAMPLE	OOS	35	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	87.30342710374018,17.02923935270489,33.51914093716331,8.126686854680884,118.82311006563017,91.8720901356158,10.430624262526537,157.48510134887573,197.7139235756914,10.011734484987704,52.81435356989206,15.269203965876002,52.923128039418586,175.37681217528933,11.294433225318711,50.824050083436326,70.87379007882046,12.262654824478725,61.45419221348226,167.70657044573176
SAMPLE	OOS	36	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	61.7278035341978,18.218186367208247,39.78052129885127,8.959675295377451,105.2077513131761,67.46268468093105,10.513499234341978,184.78022408452858,149.38798961414383,11.250382169862174,85.72376878791776,11.808120275877663,43.21951922239301,223.63376558075788,16.03142649197203,71.45091469586785,69.15208745848098,13.347760074437787,40.91865791350309,200.21908473358803
SAMPLE	OOS	37	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	89.61175698770379,21.52651619470706,46.81320215641015,10.165181200167423,146.4591738084024,90.31072922670428,8.83487523158166,107.25716153378856,203.5631905395995,11.183361360857305,73.74342380101662,16.98561241476915,56.609866143879735,181.88731263749548,14.960893532580561,67.67377396127382,84.46242207172575,19.852800316097888,106.9521001820448,274.9957471022836
SAMPLE	OOS	38	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	94.24919657729683,20.574414828107905,44.715370092479986,15.025206934113056,121.75474236115383,149.76559151758005,10.290195406067312,169.53696233993264,174.15685538253973,10.675143536144308,93.89801948447106,11.656527453189412,63.39773474768504,249.4186415101153,14.500587209073144,77.11987775183636,67.67643643320386,17.152996587419853,75.59850095375165,239.78321838561288
SAMPLE	OOS	39	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	58.33995133666644,15.394872375049982,37.72859201062242,13.014634409237694,151.9462823740058,160.30491903492324,8.368557840303113,78.05590856117625,184.97535178148897,12.300315752632342,40.18863200824494,24.3651020695977,45.85072682182017,181.71361615722878,16.182468055769736,81.52886317473015,60.55806371875374,12.262452650994724,104.0831691118374,225.6775509184484
SAMPLE	OOS	40	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	62.24181246623551,20.365330295090576,45.30102534889099,3.999654567455008,132.23927058930704,146.44018790551965,9.660797640027136,135.85085295370354,114.47165575331519,6.6257023802200035,64.21869067793378,17.419939307281517,57.76334441190174,215.2505979076855,13.95509145263403,69.29215292027303,69.34533182342506,13.418429016366925,116.96654027646298,213.5876114154244
SAMPLE	OOS	41	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	71.34558838312168,14.876933341311217,55.4869022559295,12.43960863848665,105.86999068324747,138.82352163823634,13.12587295781581,142.56977264393674,228.04919365515687,13.846876242168497,66.41816233650913,17.812141962057865,61.39166294680191,215.33075728694385,12.218020840528206,61.00340377259603,64.58892582642966,13.9043463098007,118.73455276381404,274.5269441717121
SAMPLE	OOS	42	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	62.34866953828337,18.192718199410955,36.91944736903105,9.30773062266885,129.00289177967795,111.50553887633805,14.496207780156517,125.84039156160243,223.0806267075684,9.334833139601185,67.33113676203446,12.900788839646555,55.686468362232304,206.9243137400358,13.54059061125075,86.1547719615307,100.04719128864734,18.01380759806631,61.42424763904334,213.02959291186153
SAMPLE	OOS	43	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	73.38033805605897,19.628658394260032,43.94719175962561,15.46035645272788,137.7670147757932,90.19592875566809,10.54380950752448,201.78966272402718,117.22439215829903,10.833360907527823,76.86636198035069,19.7541400694786,55.36697719633014,220.62587701769905,11.738478640188719,57.54620103107219,80.20145668574543,21.63157343784389,101.37467309427844,234.27851734905056
SAMPLE	OOS	44	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	72.73871870020015,17.99229775375738,31.016000184217418,8.535578044085444,129.22626754462925,118.31467451785669,12.508080663592972,123.83357091381515,150.3423744613833,11.621477487232877,84.84532010158931,14.685578069598762,44.7292974543369,173.4751124803185,14.740211159252597,81.50336420850493,72.55700132231878,15.155501575807452,90.56030243688268,196.61183044699885
SAMPLE	OOS	45	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	114.1145335559766,21.130261043351112,57.26726143204074,11.594172981737733,189.5793874653244,174.99445836600643,11.599580971043414,150.61093260959643,185.63639513510668,15.64787930733904,77.13404365688416,15.120736586565847,58.33345251737268,221.3420356156867,17.71784153247075,88.24855050495165,82.37467753242666,14.376499384671344,88.52267213241352,306.84958119582427
SAMPLE	OOS	46	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	117.64125836275095,18.542915330951743,56.61206649318756,12.699305770978613,137.22918002849337,125.70555925475335,11.504679487299045,143.7726174115189,306.6909292945459,14.236886954836173,47.62209728181289,20.548871870844028,66.33841381439947,237.2661797670468,14.670782282265657,96.40060408450606,87.47514345536825,20.700525102881386,82.14037722262452,281.8514538449431
SAMPLE	OOS	47	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	107.58369545221682,16.07024006254951,45.533262973509835,16.076725757778654,130.7302507561781,132.66771741991147,12.65872920947596,137.65792144479784,173.99987009118965,13.407892985009887,50.02528285055268,17.44519734604147,58.11351593835973,197.09283303416055,15.136671589966888,104.58074325123556,81.49920146467436,20.55724299518503,147.7949193041334,252.73030253131503
SAMPLE	OOS	48	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	31.185997380901444,15.285003349192424,38.06843521971083,6.040846681780751,126.89593509866052,160.86044224643004,10.837045296930656,183.60318737952005,152.96478992124185,9.304142198554793,33.43829905639553,14.410496097493969,56.527815110819326,164.9755127191151,10.433806645860312,56.37148483332351,80.22459443329633,15.3464623537732,104.62252770381085,182.8665653227649
SAMPLE	OOS	49	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	96.57956921105162,20.52203807349739,46.56280891091759,11.226428093405223,141.98232422889976,152.06079611632475,9.99264642714027,132.2762411328139,210.18417075547373,12.476996005205294,78.055037068196,9.531389883834924,63.01549488984261,173.9610905976236,15.950362915107759,84.2258366644455,73.45520566774248,23.956229885470556,157.26462790662544,317.9899088206719
SAMPLE	OOS	50	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	48.78505933084241,21.943673700024796,36.19445521845904,7.408968143888535,147.96416472223487,60.31545811637486,8.78915898250055,115.68415144551754,172.98601959187144,6.88626867526287,63.42671829184402,21.116948127062322,59.57922325826065,223.20123324924012,13.424169020138006,55.43117399793708,74.1711689671212,19.075288941447063,103.54830035437273,211.01059426864373
SAMPLE	OOS	51	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	42.40629709469912,20.898195602680456,48.295442214983844,12.804116227425183,92.44159876858731,149.6143356036893,9.781778356801997,140.53887141871996,117.41660634754388,11.574335339805028,75.59616941196468,23.943501042446652,59.16080994689479,172.52596895927013,12.173533536533004,64.7777071351042,76.84755609892453,21.637702272932096,90.34763286791161,280.2034634250163
SAMPLE	OOS	52	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	87.87927361231138,19.139824471494652,37.737716389961165,12.38624615444632,153.77878288244347,171.15880246505264,10.956920568805893,111.5175519813274,72.07579206343432,13.14458319229798,85.64549873689694,16.712674162850625,66.82808407118097,171.94208904009537,10.640096546589888,87.62659675683598,63.703421446618506,22.529688155514467,87.98762604046344,216.60291183574626
SAMPLE	OOS	53	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	85.76961225809798,21.93245763422453,48.223561246488316,9.214140592601709,174.14152904479602,167.12849223142499,10.30063150167206,224.3670080599455,162.7898162777843,11.38397741460263,83.48546099212228,15.413231857976292,58.890050401917335,229.36618185913903,13.900908172607648,88.52030833651649,77.6477989076591,22.554439621667367,74.57390674913243,181.06142240331442
SAMPLE	OOS	54	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	65.87830830667171,17.350368915480555,47.696831577866796,8.53476808058981,98.79020168687099,107.114686058929,9.567861511193268,153.38584602924277,151.62038267619684,10.45285043450518,71.61417856725048,19.43823329131043,54.650320021829494,249.88194520225622,15.840372325208108,56.03546570449519,63.02719337426814,15.554887370219616,103.5547403671694,200.55248689816554
SAMPLE	OOS	55	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	55.799167800081456,18.250733280824917,43.69755183432128,11.906664301037905,128.95255256600163,138.75583421285577,9.268074238488744,177.73219466609368,181.82913967361833,11.208544343062725,32.67967126647925,18.573103823347143,57.44312737069998,216.47735459565928,17.032572430829216,108.39827820927162,72.45734911077592,10.543122407943093,111.55020103282553,305.11849021862383
SAMPLE	OOS	56	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	56.045026917185446,21.67310474953682,37.33844541403656,11.419159041747236,112.27712731251604,130.97607602000215,12.675064158706471,119.21320273577557,171.3986206029861,10.886459508186674,26.220951653683688,18.19337298861387,54.30764588694692,203.1919073967612,13.995811885039885,42.84714009588384,73.64700204689032,18.3186239686264,100.29906809681968,277.6327945589986
SAMPLE	OOS	57	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	24.16780543428325,19.308133137887253,44.35883820335727,5.78268119217441,95.40305086960531,114.94207842766276,9.973991131110898,183.87428823876527,172.20741689713532,10.208133802788682,58.26609327414099,15.621156062554721,49.26476896943387,210.04028684035174,12.979114266634994,83.15481000928666,65.04771029336672,21.715449093515122,52.33996228020318,223.6458919721764
SAMPLE	OOS	58	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	59.850962234783275,15.417846863268187,31.99986640047898,5.5671311706173485,89.39389538600528,122.34584603040676,9.323209996297042,38.76443479742718,139.48688129150545,7.9990139804637845,14.846236420842288,14.980029279461608,44.59507786457671,196.627975552019,12.00341921090488,55.240685766669074,67.15595432008038,11.99749078245273,77.3931947599275,163.2850664031593
SAMPLE	OOS	59	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	80.25947436139805,17.035171768211686,51.59320238739547,14.623655250481258,130.81265018667608,141.18065961374413,10.959828996198151,152.95286536097566,216.0687112085056,13.630990633308507,70.89339880096826,16.586059533465377,55.56510175525241,234.6792263550795,15.38984341803086,78.4688016261725,72.45314003208205,14.552567427757866,111.86386980363729,239.54334733171078
SAMPLE	OOS	60	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	49.66988270171827,18.88574455297084,41.693699118505414,11.102356487427281,144.821283182044,134.29356268551314,9.404668461621453,183.53104481054302,210.99557756153274,7.936938910554795,45.89255722892705,13.471802708941139,73.81163070839344,222.01486775952765,16.854311003183952,56.680647665793316,75.79225354332691,12.198962410534214,102.77903957736751,247.30022152516835
SAMPLE	OOS	61	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	74.00204235220691,17.114450558928464,45.53319109393142,7.025228054483001,120.49805834117923,95.59341566239522,10.080966259629239,155.78032973100403,184.01251646047558,9.478271183871398,69.8264988810375,15.518509033733823,54.95101607460855,244.57400376680687,12.360858026502108,76.23774099995448,82.78865231690001,23.115208195266366,66.5094122215005,215.82443360627477
SAMPLE	OOS	62	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	60.63203821202516,14.488268545104738,43.71530389271805,10.142048894065125,162.58814550423446,147.46400679456173,6.781385849248277,71.4130628609991,85.02328126445029,13.408831200328466,45.17870646595497,8.574287980144055,56.393578770971295,206.32706552399455,11.139042845270751,89.65314391115345,55.604192636004086,10.694068627985178,50.822162246102046,188.9394034581267
SAMPLE	OOS	63	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	102.12611918780844,18.30281188859761,42.3176567551073,10.371056704499217,155.96696036053373,128.60447878740217,11.763615701825746,131.1248867092368,129.1485012211693,14.347305934514774,50.908893746613145,17.369909680543877,52.912228651717314,215.31876447240032,16.45648823146546,62.581140238819785,74.6197526533873,26.19145533054859,70.95115964904768,289.25349216692746
SAMPLE	OOS	64	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	72.69003368587201,22.4996937085424,54.21234305043204,17.064424339043228,213.97925291302025,190.867368655483,12.34495300052659,129.64747239341412,184.26322433264028,16.837948540119857,75.92161926786716,22.420350722141293,65.45242142917171,208.81916938888403,14.26324382591725,92.47759312075443,85.15254759188744,16.18767173964252,73.22960696859619,318.8543813026224
SAMPLE	OOS	65	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	63.70911367067894,20.692955772192477,43.67546263248828,9.43988735697112,156.09336567986753,88.59507562566691,14.826372881672665,210.59551728660685,97.18914422793146,10.421915006098235,95.59379313366735,13.922563522805609,62.14606522931196,204.23345005445753,13.350223296138847,36.17175419551949,81.21024248270555,19.452686706530883,87.63044235333032,257.8315629991298
SAMPLE	OOS	66	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	68.97266129135427,15.848192115392576,44.011370833535885,7.66104276457109,148.55162366584577,168.44092484146353,10.390881578457334,112.87924877132984,229.47416257595825,11.0724087981884,61.931592822035064,13.235877579045145,58.63879266045039,216.66208953707795,16.733671021935745,68.55462351220064,59.36142089676595,22.74374411610832,111.36852474050256,273.7769632491701
SAMPLE	OOS	67	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	48.68828823311219,14.08545122755158,39.56355362027704,9.170664192483708,77.07100965980769,68.62870859708762,12.24603150830766,99.5778323945473,176.8959633086089,9.81371339481841,74.5537991720823,16.96555508477437,47.794643293493436,222.98099372440876,14.36504639110281,44.7735935973012,85.42484757741806,24.52658233129749,107.8308409803337,233.1758744902663
SAMPLE	OOS	68	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	80.58032348020363,18.497352189213537,38.58467719007092,8.400312740925294,149.25219102948876,119.00692303490509,12.05409367987374,97.87893015302143,176.6408553427878,13.33793709681581,39.597249898170055,9.755271635923544,52.15644363908282,212.32992621078395,14.874118894654666,71.01313781154562,81.4475292089913,16.282413680654393,87.19047928094263,201.29716857495418
SAMPLE	OOS	69	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	96.89330382957449,18.185838457037107,48.67717309776893,14.937255957230184,125.78912830977123,175.17693256562671,15.401616174827609,196.82092670989618,192.31331403841008,15.031969353756752,52.12685018962884,22.620684449352574,69.5420196950701,290.597756760791,16.24316175935798,59.12811889801668,78.44686721333156,26.802016086744747,64.37990696281344,304.3277218904454
SAMPLE	OOS	70	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	54.35772322520247,18.543682823448716,42.32823468013283,11.916991525038599,89.10417904295767,130.94022443267755,12.301928108782986,238.28244472477462,137.6143772754731,11.452646617695464,59.969566043990916,20.75040855939781,59.96038285288608,217.27534394121622,12.447423714278681,109.41133259620051,63.7186843697357,13.89015982161995,41.09476497910624,196.93523056164761
SAMPLE	OOS	71	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	59.42070941498178,21.356765095628976,47.403476233213354,10.733348360501216,124.75951004346224,69.31985489254303,9.03347773672265,206.2126761249722,150.53398413137316,12.846443628596974,75.04528016070313,12.480925316051936,65.40992499540067,215.93826793574095,14.458003161073483,58.1774949414406,78.61077587375867,21.99810864038654,50.6028965763733,207.06665864905025
SAMPLE	OOS	72	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	98.356132985626,21.073295417047188,38.867164869698485,9.80573275792156,125.54535121178664,67.15421827727653,12.206884691770115,227.3825140336675,202.77424072139777,8.807567133148156,39.36658868040564,16.367240952368007,56.895647076224094,194.58807836243838,16.094299740844544,57.211880374960906,64.03274183840547,12.600628611794908,88.43304482857485,244.56209021408253
SAMPLE	OOS	73	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	46.462780553154346,15.643061555703886,35.930616373111945,10.44398930291397,108.90437808915657,107.60191433967198,9.20149812507247,87.76303948573755,190.18832959671101,9.486306842483003,79.46497585448846,11.186909787832601,63.22401401316687,219.17897352193086,15.739340621871131,65.1782594693213,74.73802656376495,15.320009790436105,55.66059259627523,290.71169012330927
SAMPLE	OOS	74	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	61.376178445620404,17.459320207919543,36.205315282732975,13.154475557823696,101.79602384014444,132.3374910230527,10.857312097089952,138.27931967759656,178.43403543485366,11.738390974347011,15.843379442083098,11.546645418768383,39.92946190421337,201.54570690677315,13.55321880078577,67.73557694301367,73.59063386759205,19.83364371204321,54.579339226374884,285.47195872151514
SAMPLE	OOS	75	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	74.41004193081753,20.075914274732877,47.11160617957606,16.058948224436,167.6539158816754,129.1687317666508,10.411553918120024,151.44465194809086,125.06625227208681,9.280965160207982,74.88476038585321,21.668010463738266,63.661861591097455,245.83542952218363,16.68711590848932,90.03644510810214,73.75901263157826,17.874263297739372,135.50089403526283,289.6315466597674
SAMPLE	OOS	76	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	79.86165058296403,19.601131887945606,42.61399551004764,11.38063479691777,184.73403511720264,191.2311109715927,14.566447874636168,184.7635925386571,220.86323283730837,12.49925420891508,53.03222015671425,15.515374563917772,54.63261545930728,256.5797245520879,15.91379599914405,79.99467497032502,80.83879153138707,14.236700539139113,86.34611606678453,261.2366643493878
SAMPLE	OOS	77	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	39.86233671032836,18.806626110970097,39.832105389180846,11.976960544046385,116.08824074698988,156.95979933644549,15.88609326614419,116.56320227900407,201.05097263189398,12.626323773725868,56.71495335066945,17.376377921212512,56.720832774669354,234.67155644656407,15.378424847723345,97.15073765087638,73.6763459046849,27.96016868420966,104.34785721999424,203.52043513521323
SAMPLE	OOS	78	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	40.600369695806585,12.712616811444423,35.2388234886786,6.480113560977102,105.6681832913975,100.33403793641712,10.073001470419939,116.10209080892217,164.78497901893962,9.646888853735504,42.55699098279185,13.125156379529738,48.81007634533962,190.63126132425393,13.373883014059468,78.27948219842409,72.54451947509654,22.85006508711031,77.24173754618883,232.9196815482203
SAMPLE	OOS	79	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	58.24912646472345,23.27467074530427,51.00002113970254,9.721525555358946,116.50642851595113,147.97385091344168,11.481606267197135,214.61329232121213,204.02718015200404,10.498045135702501,80.9992017045127,19.05001690814308,72.39685657759678,267.0147749179888,11.841022959985915,64.5492391459475,66.1859081216353,27.961019781380045,83.2925982473658,260.2885262122135
SAMPLE	OOS	80	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	45.80787915988474,19.854676178571708,42.382145322790294,10.68014705532676,157.98547787169827,174.1140450195341,13.277089707472937,130.69441548728315,198.95714250163013,11.837603761927465,89.41107315503281,18.81385567186369,65.92935889541053,202.62496866254696,12.714740375072,90.20703888301978,83.05047251877085,20.248049510385446,115.64289187201393,299.6653264312157
SAMPLE	OOS	81	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	65.41340579143166,13.544914944700169,47.49396799511184,8.413467601100061,113.17794920667096,94.56336400994225,11.429901412683606,135.22885549815632,260.47148325338156,13.381646618069169,87.51532544448636,17.92719416455212,49.65076489460365,198.16988103578544,11.778233287030524,81.71809862194164,65.13946127243676,16.896540628329625,90.44734509702496,241.49499133259104
SAMPLE	OOS	82	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	22.847910197453633,13.11562298022599,35.83418709803238,12.55182606984833,102.03775451175268,148.06140255646434,6.627822780216567,185.4182949394192,160.23626045078498,10.713323803262497,25.176433132394884,23.386160699129075,64.39438646136132,145.5265646195026,11.84409572634948,73.04606787956848,64.82132192618673,17.40263056245217,69.31326177562684,272.03027203598486
SAMPLE	OOS	83	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	78.00199465646658,20.95278862431545,54.590321246282876,10.905501101383617,175.38106247527125,96.23697962130542,8.661204643993294,190.31780398039592,229.89127033085518,11.463313679291526,58.96263022099916,12.869549062860466,59.27906928349529,220.12623875638323,13.423868117359099,55.73824287314791,65.68302502695907,16.381354539756273,87.18326962552456,245.73311052922142
SAMPLE	OOS	84	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.011783064391118425,1.0,0.4099187015878505,0.21526953710893815	64.5431944881872,18.73742340127472,50.442086172201044,11.432156995540717,138.9953470914639,179.1707235027551,13.131588125905882,60.52991731195886,169.78179478190214,12.009872100313485,82.952487389439,15.817027147589812,50.349897581682825,258.45754327399317,12.998365966703249,88.88349479848787,75.29197316427323,29.46963874392077,105.12858555078941,268.067859511861
