TRBSVU_INSTANCE_TSV_V1
SEEDS	1279927589439848985	7304857675416117413	8923924647780704467	-2561500339564449321	-8680971969535568173
SAMPLE	OOS	72	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	104.35045562360837,30.861841807747354,264.76396079955265,27.686902606835357,40.32543083756612,70.43059836191824,238.0191071259509,303.4445762912116,80.57666793371773,179.7833875115193,79.64814633332058,113.90866338036258,22.95679723953284,31.11973315688004,124.85468591422186,72.49591757909464,195.96356003580277,17.62849564363079,96.15386155355765,12.279258148668864
SAMPLE	OOS	73	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	140.15297862923416,32.371665344629285,280.0617156267867,23.807935881290835,35.58945671032185,84.31584564846311,210.81881151627,166.10480823137334,58.60974740471856,142.1897973959743,101.81915447843897,81.22305184801895,29.471402430852255,31.17760217647516,105.02877452481302,295.20419963712504,182.50960462514402,13.61963143094966,116.783940660489,11.373080950762219
SAMPLE	OOS	74	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	87.21693093601935,17.39773542919181,241.38442346359398,18.259675012003463,37.38724565412047,65.49000966875623,215.07637882256125,158.23332557569836,56.427801169918354,132.3111772014628,72.92214887938,66.31477082971955,10.238844055313614,24.70825361740717,48.04769817169226,161.36920625622844,156.8119426689422,11.99902439840986,75.78740285206864,15.023324197550702
SAMPLE	OOS	75	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	128.4675265467233,28.19927198897112,267.1228156661782,34.97785526037493,35.20622121135721,86.94991123662098,243.3510480907697,199.524580864305,72.86036676933377,193.78221046596389,90.11350017009724,110.75263608203,24.723784945921537,31.952836585648797,91.99444164012091,248.655803458053,237.54780507319606,17.109123315680907,82.14723747245183,9.484654426605314
SAMPLE	OOS	76	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	62.97786919998142,34.41728747129365,228.50809280760697,26.154284079514927,33.05151564773895,92.6621471380955,207.97388509589817,264.9524426184685,82.74358533829977,129.391955844151,90.44259866868734,58.63031453529528,14.360281579975226,25.555631499397837,96.88038200169132,217.5515785722955,205.1466424140334,12.831548679036022,89.37887238080606,7.8118445236558385
SAMPLE	OOS	77	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	91.2834751489333,26.820224218186542,237.01429482616703,23.70673904342115,34.953798975089576,75.86057831162168,174.14220224286507,220.87139226352028,73.09764399236626,130.52710422388583,62.56179497129125,35.245518827705766,16.324564485325343,23.141672029375563,78.57847497872854,152.27036243473177,156.57840600390017,12.025626689860779,87.65711748496793,4.951671936823824
SAMPLE	OOS	78	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	116.81380392792583,16.81226436977942,259.1798860621689,19.418380569842274,26.216517988167382,49.355195391087136,190.34294476794395,236.89365199123458,77.1368404787559,96.43986065475258,76.92538852723354,109.3331824770049,10.667050979532284,32.03034231570466,90.08621605178224,107.17752829634487,195.2794807448896,9.81039812933036,81.58273486269893,11.019142535991854
SAMPLE	OOS	79	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	129.28333299361188,24.31321108107272,253.01766575818095,23.034978916352674,40.30748419305309,57.86949507599417,209.3140590422124,167.1684812697836,91.21527331935265,100.78560181442845,72.8573502128323,63.755765378542215,15.13786067389032,30.123041900042193,80.46030999230058,289.04085886944716,161.52721683518192,13.822572836876308,113.88949053975306,12.512995734562994
SAMPLE	OOS	80	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	122.01537511446752,35.308963419683586,265.91221804918723,29.93365439826149,26.89504092940348,103.0721889644869,221.27313815297893,341.6263965907508,65.90735173749819,147.2354618767722,108.86182830403901,78.98188939541518,22.535302754574097,33.008534331882935,121.63018805972327,199.67165187957158,207.6076868115657,14.011846300918613,73.64795154022916,9.906066405766326
SAMPLE	OOS	81	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	126.84849547774202,35.57634948866695,261.302241532079,28.733443615377897,32.45189246647772,99.03103113071735,198.59339736313007,154.99317545749722,78.2060491054315,161.35491202412123,58.94748876825738,70.17960191314899,16.155873614221598,30.178051361176024,117.26925411833572,208.63810819850056,230.4570784431291,13.90229435729657,85.93222814736603,11.289659501090998
SAMPLE	OOS	82	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	104.0611703126458,23.682022211628666,271.37237068219844,21.133622977753408,43.159429736778485,67.10229891498487,259.92648017754175,162.77192461363165,68.4179804865955,171.08343615765367,73.85994255518126,44.985589162528235,15.738350126076382,24.43479845222254,80.41160391169807,179.5822191267567,227.83889022450015,15.331743898481804,98.220966315466,8.96308390462202
SAMPLE	OOS	83	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	68.91942263443309,27.76245579102172,244.97356176506997,28.3079662101883,30.381179515980115,8.502152534863324,183.66112368128205,196.3698515616307,56.59273000109843,117.81969026973816,58.58036479610622,52.03221116150285,18.143495379080253,24.686289867813546,66.01365930826702,189.54772593256612,154.38275983290038,7.847687299240992,95.52429558749417,6.467130496231581
SAMPLE	OOS	84	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	83.2480427431542,23.328245342450604,224.34169655524013,22.67799549819387,24.91052680663236,42.196989955132075,202.54051509607334,285.84316233665237,54.469896595727285,122.52591025853539,77.5311542465254,45.837565636654,15.180686873179903,15.260788557861291,87.41992890681135,295.26057596581967,156.28637056886222,10.162499135491544,84.55609717092352,9.879696997949761
SAMPLE	OOS	85	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	79.8926310221604,31.339691890205067,285.85632313252944,28.774531223189477,32.302452233098066,79.72409962210493,205.59980345181344,212.30673726320842,64.20830620321277,189.05179319750542,64.99011234852638,106.14953678351121,20.014728912221198,33.97059241975002,78.5174690950818,376.9921711440786,199.06751675005071,12.776054638045066,87.27995473308421,8.941709598653503
SAMPLE	OOS	86	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	95.60677814640086,29.993154357493978,280.8571991012185,23.121913824040686,22.13949946983989,71.69586571790988,214.24052736680238,205.98838483319054,68.4087391945429,176.13194390161132,58.46028834235913,72.69430401301179,16.297711393065708,27.09884250485961,84.22138262347686,188.49279070222906,227.65357856045495,11.552484457523022,96.75328510747106,6.687477401505388
SAMPLE	OOS	87	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	81.29184238367414,24.443857934784823,229.3215144745391,28.44356384664467,36.192764809252004,69.3307006354709,208.11047047748667,191.83037496254565,78.72229670453,150.61691539666262,87.64495013136919,67.11563657379415,16.059491896787023,26.17845469655618,66.16371024204706,279.63759365082717,175.72418680398917,14.131300487776226,108.20532286574388,9.506963239770897
SAMPLE	OOS	88	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	89.74392300246569,32.41771889588389,256.93866760220493,19.66702966228726,37.265381273118265,53.45871851321871,250.70466359282858,249.8567684817513,78.64445963634336,162.15476035353817,80.51775270460986,99.70990145040417,16.70845457822461,33.35115056492131,98.463619087059,153.0460467456643,220.78251402392783,12.816224741592432,75.8356686618831,8.688294278880045
SAMPLE	OOS	89	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	56.82816787800427,20.971338509515185,290.1505020787743,22.707768908407218,33.75047058571838,56.67824455219851,170.19618222603364,224.776003382284,66.52895442600418,128.0714033914134,82.94385600626225,66.48492786112983,19.641053502101997,24.92720525817871,68.86542815340579,247.40953451068393,194.27998307524842,11.7556480229144,103.42704170793488,4.759217952945928
SAMPLE	OOS	90	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	74.60310625682595,24.73389031529492,295.22915075164093,22.214245767302867,31.117408321828428,58.2026336708724,241.59357388357162,134.18113294093638,70.23370634183357,161.21613718162212,75.28625439393574,48.86039814971049,16.068760453440717,33.20427340912511,49.4221091696243,240.56780309031805,192.0390444855434,14.392515112197481,71.36557029876279,7.509713163043902
SAMPLE	OOS	91	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	77.17761718063575,22.389825871246106,233.2167121940126,24.37630866884259,30.631719497071213,72.20046476893147,223.18624411404176,277.16284427741243,67.30092205769485,135.71472602529047,57.67518773833405,18.762131491391337,14.369573988416283,31.347870406745162,92.7008426792852,82.54597851082251,185.83599198562152,13.604964458993617,87.09166289902778,8.957613458286858
SAMPLE	OOS	92	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	73.13076779461663,34.00308912259649,282.86929826101755,27.00827304248079,23.070707947745706,105.03712217468224,179.09915241562751,224.57928097915152,65.87222694390873,149.760394224668,90.67400449207035,32.969678069389445,20.96770253559049,33.623661867802554,102.84521778953338,260.50443996885554,198.78992020919182,13.208633087753102,98.8823960080251,10.438541960775897
SAMPLE	OOS	93	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	64.71355261586092,18.600613721134298,191.54764444133605,21.784873549492843,28.623232015468606,47.76865292761841,219.98184913837176,188.58169930578444,64.5824507515121,157.1157469575907,81.22948359276545,59.31251138170591,13.800893806035063,20.877524740649065,71.3371420734302,210.52351868455335,170.5426780742691,13.269123869665714,105.66184226250024,16.318802217792964
SAMPLE	OOS	94	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	132.6309747040196,17.293672363192773,225.50143960578436,24.47798591353425,40.03020399894911,79.2736795184233,223.5732895227529,226.74352249614665,66.99060362764429,145.56583541365927,83.21452909407904,63.64230871785243,14.785642027343432,30.798265507429,96.68691877909437,211.92841201069197,214.6343512978717,12.921918889289397,114.92252695015924,9.84271521671615
SAMPLE	OOS	95	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	79.3448772409866,13.742194604044995,221.95408592616474,20.92757130869399,31.39533711966552,46.50013374871763,206.15945373028688,221.76542091782702,84.3651032622838,159.14075423423935,54.33085558887889,65.41330690199369,12.782171116285491,21.913098649465713,64.96094029587042,137.52601861742946,185.26146361971047,9.061029218207453,78.11913687689434,12.66834890309849
SAMPLE	OOS	96	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	136.09937332513638,29.140282239951876,227.3594656674917,32.10503056654463,37.99935022687266,134.38882818235456,187.11330028983846,226.20133394007073,71.91434071597305,145.8575207351954,58.3571082661361,75.43753478675065,12.471869228440283,32.52994859217062,112.7549690480553,179.77849652366658,189.96323061745082,17.48039801667723,91.1052360625016,15.645547037786699
SAMPLE	OOS	97	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	119.2028776699482,30.37884961423627,218.93314752177042,22.0245793603552,17.496144572657972,79.79885878299982,219.14161127555957,203.5619343738654,72.43126638896592,100.64343640359984,42.5849054560924,44.27929602190876,8.949689610269253,25.50189566893494,44.29374793032684,258.7939147234639,202.83573876005835,13.785341910869452,67.64858495340138,10.32528293901316
SAMPLE	OOS	98	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	130.11862447182907,28.561178938953482,226.85899743538639,24.908047078880145,31.15376724252972,80.00460656435845,209.74513707420832,202.2305861079276,69.88531685829646,159.48081743928478,92.68435633767427,105.84663519575551,11.59741911732386,32.16698413597301,137.1458840888101,163.60088430367173,219.78465273532785,10.891959706273843,95.09223418380516,15.225703812788487
SAMPLE	OOS	99	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	103.47631760115185,22.91156059180461,197.56149151925695,24.581087144560847,21.776392452212313,108.31663991866904,243.1325604356399,249.4684899365074,72.43962981466356,135.7971392211871,63.78022963579382,69.2176737065174,15.964052635794797,33.923196490768426,83.09447946501524,205.4870546639713,201.0497510448376,14.743222669620952,68.41763802067142,11.347922380614357
SAMPLE	OOS	100	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	77.61336779953066,25.841908255881005,274.32088018926066,23.12989568003722,26.371310021608966,61.25102555658152,210.15250503672405,209.22961008441712,55.89816568565704,122.13316226804804,59.0317866791562,102.24995303988663,15.323679283636853,23.454384801310614,95.05886903441274,167.54222617616028,159.68891637628167,9.905044455323969,94.03947973379302,11.241347842831972
SAMPLE	OOS	101	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	132.08317716952976,29.22079982598104,266.80592500842664,24.831752543328378,27.307924839198044,66.62200042456267,180.8676887807195,337.7118829659109,75.89660095214975,143.09948379553595,71.65215778719228,70.96126997208373,12.36039310842068,31.149150851879135,81.4453423018513,272.77446946343366,223.2084054709503,12.235347318403829,115.06678956394447,16.219948504072065
SAMPLE	OOS	102	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	109.374103900524,28.110985605231217,243.60853862529805,18.88714418618721,34.66662621828013,73.81087014548942,273.89907755592276,204.9963465196107,80.06676167406602,143.31319326410122,57.694017155193436,79.07931077579616,17.14086233699572,32.54257679007655,99.53437665554534,187.61541578961905,225.84487150016022,13.14177916153602,98.74733425789032,8.042451287741
SAMPLE	OOS	103	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	77.2671336921995,25.401157458325503,276.4476708503737,21.289575601678568,36.386158564275426,89.83773330487391,210.86533468430588,159.65812538079302,85.70040398950678,171.13138835163005,99.09363735646234,53.14243246066008,17.683743075576082,31.464777685995116,107.00540865600813,149.52602892452103,182.2673446126234,14.429138434736329,112.03509243775908,5.841590551391284
SAMPLE	OOS	104	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	98.3236958464165,18.102930758127805,238.25735478477566,28.75789832883051,43.55429168827579,75.24542153344987,217.10018242735146,230.7302505432852,52.90535500175022,142.04371961475078,79.5735904693176,100.25034070630005,15.839641188193132,36.2224469146312,132.30163419190166,263.222288639385,219.90730079794537,13.288367949236767,104.35186126012574,8.431569833788862
SAMPLE	OOS	105	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	89.44843575413456,24.163030767317295,274.1952815885551,24.544807218965673,25.481771568786264,76.18028953534383,220.96404845454182,210.706589327427,67.73824863220962,135.48163430327065,56.19310420232908,70.90957529400569,18.915610494524287,25.294391146992194,66.18476596051792,124.7020034418114,194.71088161861104,13.89313767825017,92.91317268105205,12.562245749790732
SAMPLE	OOS	106	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	101.03915551931978,16.578350002613753,315.35764512945076,19.87197322574632,34.6246359781676,90.95773575598821,192.99941970510642,184.7208573435813,68.69212478371676,167.75395144014806,83.65265933101449,82.36107791255164,16.3894903851189,26.62447533745003,108.01415376452577,43.407369268233836,196.21963692558404,15.939080363150376,68.82884790684726,16.455246121405253
SAMPLE	OOS	107	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	92.89697756886152,21.585647921947565,256.42401182466523,24.438693992412347,36.0203971816106,67.39042281435059,204.3735973003421,151.7969665691947,73.45960574802743,168.8033512024177,86.69759996136811,49.796596739273845,20.04407187339092,27.4845334955477,92.966711248464,231.35412513509405,197.41653080287486,14.288778791094664,93.71168019521396,11.54555597197301
SAMPLE	OOS	108	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	98.41705975727932,26.214372097001526,243.228865747442,24.337637250465093,42.72938738372655,79.61157732072458,192.21956393328335,316.73538209745146,77.71901184312568,142.7394056594124,58.09550951398806,81.64075523424859,26.157720652356566,34.4946478414986,86.26716210757725,103.46429455423655,230.04611751329946,14.483914160243664,115.63136986300583,17.88895453410452
SAMPLE	OOS	109	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	122.62535160935833,25.406523612820294,278.20631158859777,26.600006182041092,32.80997563157019,72.70664305850167,230.33853854019452,183.3199566606509,86.94066896241556,182.76515647128235,65.00656695670033,97.33636284215689,17.66727252503303,28.990678099250125,55.55705936348163,257.43762125125596,194.94124419119106,12.583459763679933,87.88929066437824,14.69138974989218
SAMPLE	OOS	110	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	84.88871817817551,20.112263018474316,255.0592882999449,20.765856839597635,46.78866717942702,74.55244752950568,250.58849956135546,197.93678486713097,61.53708109500948,107.08833416753907,98.17858023824797,88.69775706174231,15.659176260942454,32.15157202945388,87.24845478453958,266.92510054024245,205.55703211894541,13.26063143929291,119.68168327704886,10.958952840241455
SAMPLE	OOS	111	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	76.02171388407105,28.512395741293627,210.0892641367888,22.61126206288323,33.1745492725322,32.54515469751265,183.67295418675914,170.6808253948492,55.92630385818604,131.34294181061654,56.16267101921696,57.65276998309691,12.619083169958476,29.14673138197818,83.6191102027083,215.07219789822216,205.01310907454427,15.317648739222381,92.2661977965364,12.930225633868314
SAMPLE	OOS	112	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	75.60844201143689,37.01635548469003,313.1815392808155,28.232054998182406,37.73013567996376,103.9417670533534,232.13064525319166,157.63239290520917,77.19082217361988,186.77987792142434,88.82193254588516,81.35955988405301,19.459333828798567,34.59115760452326,127.09006775954475,181.2662685794716,214.8934458658134,12.88467756400921,110.2726413997102,12.876096854038389
SAMPLE	OOS	113	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	96.14365016466549,22.84224677622555,242.92850805561187,18.872837906241347,24.10960575625588,59.50705497062999,170.0964438058905,195.12417972692273,53.310881326854286,146.55930552517313,73.64817650698268,102.42630567489074,19.839934574754114,29.53654516504824,114.84965563593465,151.69294758108217,206.3011247141162,13.203310826500708,57.79754189283383,6.670488457952405
SAMPLE	OOS	114	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	97.37070343522805,22.980977919892137,255.82668618102304,26.305280771456186,35.89533368605799,55.165532024703126,229.82710749991463,227.6697435008346,67.19963126413265,165.5236968155205,94.65478050203545,69.14891885031679,8.133966161202643,33.60214677709331,102.51505443042666,264.1676739009175,162.9931718568637,11.60279954149146,85.7426691996438,8.882354854329542
SAMPLE	OOS	115	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	90.81520373554245,30.24796945112019,300.38138866558535,29.95113112038519,31.90793920720746,96.63512028136856,211.81819174277334,199.84255824825422,75.89044971036243,178.17643044938882,101.2363345278025,108.85090827741652,13.501524011867254,34.60501583914387,70.5319656533887,308.5704213593809,217.46032258385554,12.553612030622137,85.31100360190291,13.533162098983272
SAMPLE	OOS	116	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	85.1838456851138,31.31616757332617,291.9012212646359,23.2079188523077,32.739011368522604,62.53029919122388,221.80963529846534,207.47609394713646,80.77261742906313,153.57358424541306,67.02059106171137,83.86847370391325,26.31854569586379,32.910217313265754,72.54734077022424,193.37594622014876,224.21047463605416,15.720211914854188,108.4619553819058,11.031497690581599
SAMPLE	OOS	117	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	104.69531106480316,22.016295652688182,284.2729840128219,22.0441493459588,37.021318702732266,79.81805715604392,172.19795996342197,228.26743535237586,61.36477814667084,129.9533752193001,61.23706909162387,79.10710686379885,22.110215943052374,26.773592873130244,55.82590566375811,275.2891077346553,195.5446227224416,13.437363855249458,98.80899527599897,17.9961198812987
SAMPLE	OOS	118	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	94.81021004602638,21.48021145966634,226.7866535828968,14.426898906905521,17.149815365689857,69.76436344299549,210.62223972094756,203.23182365649777,61.9744427182866,141.2926299002896,51.13503223901859,37.91956241462553,14.851441829517768,21.702910156831198,69.03335497796067,213.09454857323936,186.4161373022652,8.353002657060328,91.78158524074551,10.132288649124787
SAMPLE	OOS	119	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	127.89298297731446,35.32949108020104,282.4507393682682,31.407963943415197,32.64410314591038,50.566138101970125,168.83098069473053,183.88697154623455,65.20054681928826,160.00645410368813,123.76476217738592,86.78106190853568,17.568037449837764,33.4250006567332,80.99600880068225,158.02126177204684,167.22159066371606,11.840597488266145,99.81044374509985,7.363874365866162
SAMPLE	OOS	120	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	57.12082013829892,31.22472277560569,219.10892892342963,26.186141381401388,28.783919258629695,105.78283095751482,213.5318418785282,204.57048487769177,44.85050683322798,153.5267255789206,83.05111461803958,76.21838857518253,19.429718448378893,29.17581524846085,81.99118107141207,281.7493582855209,209.9763288661824,12.849623177786786,93.38588293971277,13.088990114658852
SAMPLE	OOS	121	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	120.78943554322521,30.335505879892462,252.2582966296812,29.505890474731927,24.927334523432528,69.37716914107845,209.6902319270732,244.9630476746016,87.25171104513669,175.15670662354052,92.5325274324701,66.28829872726669,23.276759183373432,29.43657759762348,83.49126400500276,196.34808496839096,209.156795972745,13.760505832809576,88.37361579294857,11.998041327499953
SAMPLE	OOS	122	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	88.88079819111967,28.975680599738652,270.037961664031,21.69212100068885,35.60368526111378,52.39571403926884,200.91560400248696,210.1554433870199,60.93619359417725,128.59133377502053,59.94307782791736,80.52284159333387,9.700825986317321,35.44871206333519,77.69006662660048,165.61134501941208,186.22694649372153,11.18462070517122,88.88209424268541,12.597268121022013
SAMPLE	OOS	123	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	97.62154074368445,25.14266967312053,302.2844019758229,23.541414350613863,28.99735021331969,66.0293426973227,233.95900538033044,171.55467463482535,84.74095647904579,133.5307227396772,89.881950824104,67.03224461971276,18.844968427771565,29.580379007477195,78.57995000331243,238.10365184184815,195.71947512638545,14.932773350655271,70.24617544505776,11.558434829107588
SAMPLE	OOS	124	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	104.67899523921925,28.306075644558124,245.8769951510254,23.554313427665576,28.917530918466582,35.541328567965586,189.3375647601839,106.50166547805398,65.42984580981775,126.01906852783851,82.60807287968039,78.10261877015115,12.657676020243205,22.251253406790422,86.7938748706414,89.95270940141624,197.05789924988338,10.613181472235647,97.33569675501137,7.909574936615155
SAMPLE	OOS	125	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	123.86829755428221,28.788784434567365,257.64834001540555,25.994377699840584,37.378993633321656,107.87836197355035,231.32573856008122,217.37606024483057,68.13841092553331,200.01447791571732,84.42110258650229,85.56014643980706,17.373146579362995,33.44780765166099,87.55620396757502,266.1985774703674,209.79169051297237,14.46210222953625,107.6226967855444,10.814190330391622
SAMPLE	OOS	126	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	46.39756311303722,35.52996100626765,239.60602283190804,18.62063694040734,29.194558035242107,28.189287422463735,159.2420497272427,221.42122966220663,82.26209059122385,112.9290781361091,69.44430599486279,79.50690595183306,15.676787123462947,26.02168876664045,70.67462876358164,140.77525461598046,156.79901658121517,10.541029544889135,111.81160572587986,10.996933786796184
SAMPLE	OOS	127	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	92.56718477173185,23.75339018916053,256.3605528570073,20.9251201370286,42.844350840647934,94.75473602356786,226.3343348195818,155.4307020689324,49.4135487342839,178.38063655229215,86.2559733724056,75.73351492110483,20.73129500816398,33.44214984747593,102.24149897481297,268.77559967207327,246.17967802620763,13.17290874273461,104.78702302686797,14.83776596718445
SAMPLE	OOS	128	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	87.58085000988552,34.84752601277454,227.50346858105587,22.14175031655834,33.282987041761324,48.48670851865895,220.84208101147203,139.9257374106762,45.15880163060847,120.11125083979998,79.98121878696328,61.6008942351471,12.949237663035344,27.13264896757248,92.72829769070042,159.22083998035168,178.5117190108934,10.948444580875057,83.47147453787551,11.966278632921693
SAMPLE	OOS	129	60	2001-02-26	2001-03-04	0	0.0	0.0	0.0	0.002	0.7443093232547319,1.0,0.26277328087074614,0.1615608587411972	92.39194427375213,24.63377204558347,250.25258528471915,17.16398244588363,27.659658252994813,72.8353841225721,169.01466990370326,205.3488194380758,69.15443324026243,149.8322687357691,84.62188748579939,61.610693313824186,13.924431097946679,29.23549263442384,88.65389870253694,160.15735484028815,231.0381410246216,11.85070017024054,82.51387069308562,6.954533742053907
